1681;80
1682;40
1683;80
1684;30
1685;60
1686;0
1687;40
1688;90
1689;10
1690;20
1691;90
1692;60
1693;60
1694;90
1695;20
1696;40
1697;60
1698;40
1699;80
1700;100
1701;30
1702;90
1703;60
1704;70
1705;100
1706;10
1707;60
1708;60
1709;0
1710;20
1711;70
1712;10
1713;30
1714;30
1715;60
1716;80
1717;90
1718;60
1719;40
1720;40
1721;20
1722;60
1723;60
1724;30
1725;70
1726;20
1727;80
1728;40
1729;50
1730;60
1731;0
1732;50
1733;10
1734;60
1735;60
1736;60
1737;50
1738;80
1739;50
1740;50
1741;40
1742;90
1743;80
1744;70
1745;60
1746;60
1747;10
1748;20
1749;50
1750;90
1751;70
1752;20
1753;50
1754;30
1755;40
1756;50
1757;30
1758;60
1759;50
1760;40
1761;70
1762;20
1763;40
1764;60
1765;60
1766;30
1767;50
1768;70
1769;70
1770;50
1771;60
1772;50
1773;50
1774;20
1775;90
1776;80
1777;50
1778;50
1779;10
1780;50
1781;40
1782;70
1783;80
1784;50
1785;60
1786;70
1787;10
1788;40
1789;80
1790;40
1791;70
1792;20
1793;50
1794;60
1795;80
1796;30
1797;50
1798;60
1799;30
1800;40
1801;10
1802;30
1803;40
1804;80
1805;100
1806;80
1807;60
1808;50
1809;70
1810;80
1811;50
1812;60
1813;70
1814;30
1815;40
1816;50
1817;90
1818;30
1819;10
1820;20
1821;40
1822;40
1823;50
1824;40
1825;50
1826;50
1827;40
1828;80
1829;70
1830;20
1831;50
1832;70
1833;30
1834;70
1835;30
1836;100
1837;100
1838;70
1839;20
1840;90
1841;70
1842;40
1843;90
1844;100
1845;50
1846;90
1847;60
1848;90
1849;30
1850;10
1851;30
1852;50
1853;70
1854;20
1855;70
1856;50
1857;80
1858;30
1859;50
1860;60
1861;50
1862;40
1863;110
1864;40
1865;50
1866;20
1867;70
1868;50
1869;70
1870;10
1871;0
1872;20
1873;30
1874;70
1875;90
1876;50
1877;70
1878;10
1879;90
1880;40
1881;60
1882;60
1883;80
1884;40
1885;40
1886;0
1887;60
1888;50
1889;60
1890;60
1891;20
1892;50
1893;70
1894;70
1895;20
1896;50
1897;60
1898;70
1899;0
1900;60
1901;50
1902;100
1903;80
1904;90
1905;80
1906;70
1907;50
1908;100
1909;0
1910;50
1911;80
1912;50
1913;50
1914;60
1915;90
1916;90
1917;60
1918;30
1919;50
1920;40
1921;50
1922;60
1923;60
1924;100
1925;60
1926;50
1927;50
1928;30
1929;70
1930;90
1931;100
1932;10
1933;40
1934;0
1935;110
1936;90
1937;40
1938;50
1939;80
1940;40
1941;80
1942;0
1943;50
1944;60
1945;100
1946;40
1947;100
1948;10
1949;100
1950;1020
1951;20
1952;60
1953;40
1954;0
1955;40
1956;50
1957;60
1958;50
1959;90
1960;70
1961;60
1962;20
1963;0
1964;80
1965;40
1966;40
1967;40
1968;80
1969;50
1970;70
1971;50
1972;30
1973;60
1974;10
1975;100
1976;70
1977;80
1978;60
1979;0
1980;20
1981;20
1982;100
1983;80
1984;60
1985;20
1986;70
1987;80
1988;40
1989;60
1990;0
1991;40
1992;60
1993;90
1994;60
1995;40
1996;10
1997;50
1998;80
1999;60
2000;90
2001;80
2002;0
2003;100
2004;50
2005;10
2006;40
2007;70
2008;80
2009;50
2010;80
2011;100
2012;80
2013;50
2014;20
2015;10
2016;60
2017;90
2018;80
2019;60
2020;10
2021;30
2022;100
2023;70
2024;100
2025;60
2026;30
2027;50
2028;50
2029;20
2030;90
2031;30
2032;10
2033;60
2034;30
2035;40
2036;10
2037;40
2038;30
2039;90
2040;90
2041;80
2042;90
2043;50
2044;10
2045;20
2046;60
2047;40
2048;1160
2049;40
2050;70
2051;70
2052;70
2053;50
2054;20
2055;80
2056;50
2057;40
2058;30
2059;40
2060;70
2061;70
2062;50
2063;50
2064;10
2065;60
2066;50
2067;100
2068;40
2069;70
2070;70
2071;40
2072;60
2073;70
2074;50
2075;70
2076;40
2077;60
2078;70
2079;60
2080;90
2081;60
2082;0
2083;30
2084;60
2085;50
2086;60
2087;60
2088;20
2089;40
2090;50
2091;70
2092;60
2093;30
2094;80
2095;100
2096;50
2097;20
2098;80
2099;20
2100;10
2101;60
2102;50
2103;40
2104;50
2105;60
2106;50
2107;90
2108;20
2109;30
2110;30
2111;70
2112;0
2113;80
2114;50
2115;70
2116;20
2117;50
2118;40
2119;0
2120;60
2121;80
2122;90
2123;30
2124;20
2125;60
2126;30
2127;70
2128;70
2129;60
2130;20
2131;40
2132;50
2133;50
2134;20
2135;40
2136;10
2137;50
2138;90
2139;110
2140;100
2141;20
2142;90
2143;70
2144;20
2145;0
2146;70
2147;30
2148;50
2149;90
2150;60
2151;20
2152;50
2153;50
2154;70
2155;50
2156;10
2157;60
2158;60
2159;90
2160;50
2161;80
2162;50
2163;20
2164;100
2165;50
2166;10
2167;20
2168;30
2169;0
2170;60
2171;10
2172;20
2173;40
2174;60
2175;30
2176;40
2177;50
2178;0
2179;50
2180;50
2181;60
2182;100
2183;60
2184;70
2185;80
2186;40
2187;60
2188;80
2189;100
2190;10
2191;60
2192;50
2193;100
2194;60
2195;70
2196;50
2197;30
2198;60
2199;100
2200;90
2201;10
2202;60
2203;10
2204;70
2205;80
2206;40
2207;80
2208;10
2209;60
2210;40
2211;60
2212;80
2213;20
2214;90
2215;10
2216;10
2217;0
2218;30
2219;10
2220;10
2221;50
2222;40
2223;0
2224;0
2225;20
2226;50
2227;40
2228;10
2229;30
2230;20
2231;40
2232;0
2233;0
2234;50
2235;90
2236;20
2237;10
2238;60
2239;100
2240;70
2241;60
2242;70
2243;40
2244;60
2245;40
2246;90
2247;90
2248;60
2249;100
2250;60
2251;60
2252;90
2253;30
2254;40
2255;50
2256;0
2257;40
2258;90
2259;100
2260;30
2261;70
2262;40
2263;30
2264;10
2265;10
2266;70
2267;80
2268;60
2269;50
2270;60
2271;60
2272;50
2273;50
2274;50
2275;50
2276;80
2277;40
2278;60
2279;60
2280;30
2281;90
2282;30
2283;30
2284;70
2285;90
2286;50
2287;70
2288;20
2289;90
2290;50
2291;40
2292;100
2293;70
2294;30
2295;10
2296;20
2297;100
2298;70
2299;40
2300;100
2301;50
2302;60
2303;40
2304;70
2305;0
2306;50
2307;0
2308;60
2309;100
2310;80
2311;100
2312;60
2313;80
2314;50
2315;10
2316;40
2317;10
2318;40
2319;40
2320;60
2321;70
2322;90
2323;40
2324;90
2325;30
2326;20
2327;30
2328;50
2329;80
2330;10
2331;50
2332;90
2333;30
2334;20
2335;60
2336;60
2337;50
2338;60
2339;100
2340;80
2341;20
2342;70
2343;100
2344;50
2345;60
2346;60
2347;20
2348;40
2349;40
2350;70
2351;80
2352;90
2353;100
2354;30
2355;40
2356;70
2357;40
2358;40
2359;50
2360;20
2361;50
2362;20
2363;0
2364;90
2365;50
2366;60
2367;0
2368;40
2369;70
2370;10
2371;0
2372;60
2373;60
2374;70
2375;30
2376;50
2377;100
2378;50
2379;10
2380;60
2381;100
2382;80
2383;10
2384;10
2385;40
2386;60
2387;50
2388;20
2389;50
2390;40
2391;50
2392;40
2393;50
2394;100
2395;70
2396;80
2397;40
2398;60
2399;10
2400;40
2401;50
2402;100
2403;10
2404;70
2405;80
2406;90
2407;40
2408;80
2409;40
2410;60
2411;60
2412;100
2413;40
2414;40
2415;50
2416;40
2417;60
2418;20
2419;0
2420;50
2421;50
2422;10
2423;20
2424;80
2425;50
2426;100
2427;90
2428;80
2429;60
2430;80
2431;70
2432;40
2433;20
2434;30
2435;40
2436;50
2437;50
2438;80
2439;50
2440;10
2441;10
2442;70
2443;50
2444;50
2445;80
2446;70
2447;80
2448;70
2449;30
2450;60
2451;40
2452;60
2453;70
2454;70
2455;50
2456;40
2457;40
2458;60
2459;50
2460;50
2461;10
2462;60
2463;50
2464;50
2465;20
2466;50
2467;50
2468;60
2469;20
2470;30
2471;70
2472;60
2473;60
2474;100
2475;90
2476;60
2477;40
2478;100
2479;10
2480;60
2481;80
2482;30
2483;90
2484;90
2485;60
2486;90
2487;30
2488;50
2489;70
2490;10
2491;40
2492;50
2493;100
2494;10
2495;70
2496;70
2497;40
2498;50
2499;50
2500;60
2501;60
2502;10
2503;80
2504;30
2505;90
2506;10
2507;50
2508;30
2509;60
2510;0
2511;60
2512;60
2513;100
2514;70
2515;60
2516;50
2517;10
2518;50
2519;40
2520;50
2521;50
2522;30
2523;60
2524;50
2525;60
2526;80
2527;20
2528;60
2529;40
2530;40
2531;80
2532;100
2533;80
2534;100
2535;70
2536;40
2537;30
2538;60
2539;40
2540;90
2541;70
2542;10
2543;50
2544;70
2545;80
2546;30
2547;30
2548;50
2549;50
2550;80
2551;100
2552;50
2553;30
2554;110
2555;70
2556;60
2557;40
2558;40
2559;30
2560;110
2561;100
2562;60
2563;30
2564;0
2565;50
2566;40
2567;30
2568;40
2569;80
2570;60
2571;50
2572;30
2573;50
2574;50
2575;70
2576;80
2577;50
2578;20
2579;50
2580;70
2581;100
2582;80
2583;90
2584;60
2585;60
2586;10
2587;20
2588;10
2589;60
2590;80
2591;10
2592;40
2593;100
2594;80
2595;30
2596;90
2597;60
2598;60
2599;30
2600;40
2601;40
2602;80
2603;90
2604;60
2605;50
2606;50
2607;90
2608;80
2609;30
2610;40
2611;10
2612;10
2613;50
2614;50
2615;70
2616;50
2617;90
2618;80
2619;30
2620;10
2621;20
2622;10
2623;50
2624;50
2625;60
2626;0
2627;20
2628;40
2629;10
2630;80
2631;10
2632;10
2633;70
2634;100
2635;50
2636;40
2637;40
2638;60
2639;70
2640;30
2641;50
2642;20
2643;40
2644;40
2645;40
2646;70
2647;50
2648;10
2649;110
2650;60
2651;20
2652;80
2653;100
2654;10
2655;60
2656;20
2657;10
2658;40
2659;60
2660;0
2661;10
2662;30
2663;30
2664;10
2665;40
2666;100
2667;10
2668;60
2669;20
2670;30
2671;10
2672;60
2673;0
2674;10
2675;20
2676;40
2677;30
2678;100
2679;50
2680;50
2681;90
2682;0
2683;100
2684;50
2685;70
2686;60
2687;10
2688;90
2689;90
2690;80
2691;50
2692;70
2693;60
2694;50
2695;100
2696;90
2697;60
2698;70
2699;80
2700;30
2701;80
2702;40
2703;60
2704;60
2705;30
2706;100
2707;50
2708;60
2709;70
2710;10
2711;10
2712;30
2713;30
2714;50
2715;50
2716;50
2717;100
2718;70
2719;90
2720;20
2721;0
2722;70
2723;80
2724;60
2725;60
2726;100
2727;20
2728;10
2729;30
2730;60
2731;40
2732;30
2733;60
2734;70
2735;80
2736;50
2737;30
2738;20
2739;30
2740;40
2741;60
2742;50
2743;90
2744;20
2745;60
2746;60
2747;20
2748;30
2749;90
2750;20
2751;60
2752;50
2753;90
2754;50
2755;60
2756;70
2757;80
2758;40
2759;70
2760;30
2761;70
2762;0
2763;60
2764;70
2765;60
2766;20
2767;20
2768;10
2769;60
2770;30
2771;80
2772;20
2773;40
2774;50
2775;50
2776;40
2777;50
2778;50
2779;80
2780;40
2781;50
2782;100
2783;10
2784;30
2785;30
2786;60
2787;20
2788;50
2789;50
2790;40
2791;50
2792;30
2793;50
2794;30
2795;60
2796;70
2797;100
2798;50
2799;70
2800;60
2801;10
2802;30
2803;20
2804;90
2805;30
2806;80
2807;20
2808;20
2809;10
2810;30
2811;0
2812;30
2813;90
2814;80
2815;100
2816;60
2817;90
2818;60
2819;50
2820;40
2821;90
2822;60
2823;70
2824;50
2825;40
2826;70
2827;70
2828;40
2829;60
2830;20
2831;70
2832;40
2833;60
2834;70
2835;20
2836;50
2837;50
2838;60
2839;50
2840;40
2841;80
2842;50
2843;50
2844;50
2845;40
2846;50
2847;50
2848;70
2849;40
2850;40
2851;50
2852;90
2853;50
2854;80
2855;60
2856;40
2857;30
2858;40
2859;60
2860;80
2861;60
2862;70
2863;50
2864;60
2865;50
2866;20
2867;50
2868;60
2869;20
2870;50
2871;70
2872;60
2873;30
2874;60
2875;20
2876;50
2877;60
2878;60
2879;70
2880;50
2881;60
2882;70
2883;70
2884;40
2885;60
2886;30
2887;70
2888;60
2889;80
2890;10
2891;60
2892;0
2893;100
2894;40
2895;10
2896;60
2897;10
2898;70
2899;90
2900;70
2901;70
2902;50
2903;30
2904;60
2905;40
2906;10
2907;40
2908;0
2909;40
2910;50
2911;50
2912;90
2913;80
2914;90
2915;40
2916;60
2917;60
2918;0
2919;40
2920;40
2921;10
2922;20
2923;50
2924;60
2925;90
2926;30
2927;60
2928;50
2929;100
2930;100
2931;40
2932;20
2933;20
2934;60
2935;0
2936;80
2937;90
2938;40
2939;50
2940;10
2941;60
2942;50
2943;50
2944;70
2945;50
2946;20
2947;90
2948;40
2949;20
2950;40
2951;30
2952;50
2953;40
2954;30
2955;80
2956;20
2957;50
2958;70
2959;40
2960;60
2961;30
2962;40
2963;60
2964;60
2965;50
2966;70
2967;50
2968;40
2969;50
2970;30
2971;60
2972;60
2973;40
2974;50
2975;40
2976;60
2977;20
2978;60
2979;30
2980;40
2981;60
2982;50
2983;50
2984;50
2985;50
2986;70
2987;60
2988;40
2989;50
2990;60
2991;50
2992;50
2993;20
2994;30
2995;60
2996;10
2997;30
2998;30
2999;60
